UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
GreenZone,@GreenZone__,2022-03-26T20:36:01.000Z,"GreenZone
@GreenZone__
·
27 Mar","Swole Doge ready to party at 
@Dogepalooza
Get ready for more amazing art for Dogepalooza minted in 
@superworldapp
#NFT #Metaverse # GZX 
greenzone @ SuperWorld: Swole Doge is ready to party 
Come visit Swole Doge at Dogepalooza 4/23/2022 in Sugarland,Texas
#Dogecoin
2
4
12",🎉 🎊,2,4,12,['https://pbs.twimg.com/ext_tw_video_thumb/1507818607744585741/pu/img/ENCkNbW8ZKnnyKta.jpg'],https://twitter.com/GreenZone__/status/1507818678380900361
Stocks & Crypto,@dejesusp97,2022-03-26T23:01:45.000Z,"Stocks & Crypto
@dejesusp97
·
27 Mar","Replying to 
@POTUS
Dogecoin
GIF
1
1",,,1,1,[],https://twitter.com/dejesusp97/status/1507855355048603653
GreenTechnomancer,@Calin77561310,2022-03-26T19:29:57.000Z,"GreenTechnomancer
@Calin77561310
·
27 Mar","Is 
@elonmusk
 going to usher in a true web3.0 with a media platform running on #dogecoin?
2",,,,2,[],https://twitter.com/Calin77561310/status/1507802050737807368
ARahmatullah,@ararahmatullah,2022-03-26T19:29:55.000Z,"ARahmatullah
@ararahmatullah
·
27 Mar","Guys don't miss this opportunity, this project will be a great investment for you. First come, first serve! #luckyhash #dogecoin Join now  https://m.luckyhash.com/stakingevent?code=A90841&lang=en…
@Keluargamh
  @YntknsCuk
  @BHotibah",👉,,,,[],https://twitter.com/ararahmatullah/status/1507802042987069444
ᗪOGE ᑎIᑎᒍᗩ,@doge_ninja69,2022-03-26T17:19:09.000Z,"ᗪOGE ᑎIᑎᒍᗩ
@doge_ninja69
·
26 Mar","#dogecoin is looking strong & pumping up #LFG #HODL #ACCEPTDOGECOIN #dogearmy
7
16
60",,7,16,60,['https://pbs.twimg.com/media/FOysCeWXsAAUvbj?format=jpg&name=small'],https://twitter.com/doge_ninja69/status/1507769136893603852
Karan $RISE,@jakeoldape,2022-03-26T19:18:50.000Z,"Karan $RISE
@jakeoldape
·
27 Mar","Replying to 
@EverRise
 and 
@joincoinio
$Rise #EverRiseInu #shiba #dogecoin #DOGE #APECOIN #ETH #BTC #Polygon #AVAX #USDTether #USDC ALL WORK WITH EVERSWAP IN EVERRISE ECOSYSTEM
3
6",,,3,6,['https://pbs.twimg.com/media/FOzHbrTVEAYSHli?format=jpg&name=small'],https://twitter.com/jakeoldape/status/1507799256551211008
Bonny_the_Crypto_Lap,@Crypto_Bonny,2022-03-26T14:12:58.000Z,"Bonny_the_Crypto_Lap
@Crypto_Bonny
·
26 Mar","Replying to 
@TheMoonCarl
I don't know if. But what really will happen is the breakout in the 
@Chiliz
 Chart an my 
@Bybit
 #trade 

#crypto #NFTs #cryptoLab #dogecoin #weekend
1
6",,1,,6,['https://pbs.twimg.com/media/FOyBbKVWUAMYBbb?format=jpg&name=small'],https://twitter.com/Crypto_Bonny/status/1507722281392484386
,@Number6Weyoun,2022-03-26T09:50:52.000Z,"@Number6Weyoun
·
26 Mar"," Gm #dogecoin frens! 
Happy Saturday!  #doge #crypto
27
18
88",🐕 🛹 🐕 ❤ ☺,27,18,88,['https://pbs.twimg.com/media/FOxFbyZWQAQ0h4z?format=jpg&name=small'],https://twitter.com/Number6Weyoun/status/1507656320853458944
Яainbow ✧*̣̩⋆̩☽⋆゜,@RainbowzDoge,2022-03-26T16:31:51.000Z,"Яainbow ✧*̣̩⋆̩☽⋆゜
@RainbowzDoge
·
26 Mar","Happy cheems #dogecoin #dogearmy
10
17
54",,10,17,54,['https://pbs.twimg.com/media/FOyhM5KXoAkAKHk?format=jpg&name=small'],https://twitter.com/RainbowzDoge/status/1507757230233370632
daanksy,@daanksy,2022-03-26T05:37:53.000Z,"daanksy
@daanksy
·
26 Mar","I’m calling this today: the crypto endgame.
@IPFS
 and 
@elonmusk
 are probably gunna be best friends. 
@Dogecoin
 will remain man’s best fren.

Bitcoin will become obsolete and 
@Litecoin
/
@Omni_Layer
 will run the infrastructure, but they’ll need to integrate #IPFS to their systems.
5",,5,,,[],https://twitter.com/daanksy/status/1507592655882100736
Wilson.Ðoge,@lee1221ee,2022-03-26T10:39:33.000Z,"Wilson.Ðoge
@lee1221ee
·
26 Mar","Replying to 
@_mintydoge
Let's Make Doge Great Again.
Back to the ATH.
#dogecoin
1
8
24",,1,8,24,['https://pbs.twimg.com/media/FOxPtmqVcAU8RGF?format=png&name=small'],https://twitter.com/lee1221ee/status/1507668573036163074
Q66,@QINGYAO19,2022-03-26T13:58:10.000Z,"Q66
@QINGYAO19
·
26 Mar","Replying to 
@DogecoinNorway
 @garyhgoodridge
  and 9 others
that is true，never judge a book through it‘s cover.
1
1
2",,1,1,2,[],https://twitter.com/QINGYAO19/status/1507718555839905794
𝕵𝖎𝖒𝖒𝖞 【Đ】𝖔𝖌𝖊,@DogeMoonSoon,2022-03-26T23:06:34.000Z,"𝕵𝖎𝖒𝖒𝖞 【Đ】𝖔𝖌𝖊
@DogeMoonSoon
·
27 Mar","Replying to 
@Oonabot
All are great choices, why you gotta make it so difficult . Each have their own traits of positivity but it come down to 
@JustinScerini
 . He's always pushing for #dogecoin acceptance and helping others in need so that why he got my vote. The others still much love  #Dogefam
4
7",😂 💚,4,,7,[],https://twitter.com/DogeMoonSoon/status/1507856563570155528
"Ðogecoin Surfer (,)",@dogecoinsurfer,2022-03-26T12:54:30.000Z,"Ðogecoin Surfer (,)
@dogecoinsurfer
·
26 Mar","GM #dogefan 
@1dogelotto
 runs tomorrow 
get in and try win our biggest prize ever 
+info: https://god0g3.xyz/lottery/  

#dogecoin #doge #game #lottery
4
7
17",🚀 😎 🚀 🤑,4,7,17,['https://pbs.twimg.com/media/FOxvT_1X0AEFngG?format=png&name=small'],https://twitter.com/dogecoinsurfer/status/1507702532914782210
Rubik,@Rubik_76,2022-03-26T13:16:51.000Z,"Rubik
@Rubik_76
·
26 Mar","Replying to 
@Okex_Brasil
 @BabyDogeCoin
  and 6 others
#Polydoge next x1000!!!
Don't waste your time
JOIN US!!!!!
PolyDoge
@PolyDoge
 · 26 Mar
PolyDoge  Fam! 

We know you're curious about our new #tombfork launching on Tuesday March 29th! 

Come get all the info at our AMA on March 26th at 5PM UTC in our TG linked here: https://t.me/polydoge

#PolyDoge is bringing #DeFi back to @0xPolygon 

#Polygon 
3",💜 💜 🐶 🚀 🎉 💸 🦾 🛸,,,3,"['https://pbs.twimg.com/profile_images/1475503305744732163/f3gzK3MJ_mini.jpg', 'https://pbs.twimg.com/media/FOvsg3mUYAE3A0w?format=jpg&name=small']",https://twitter.com/Rubik_76/status/1507708158596296707
Dennis Jr,@DennisRayJ,2022-03-26T15:45:57.000Z,"Dennis Jr
@DennisRayJ
·
26 Mar","#walletswap #BSC #coingems elonmusk 
@TrustWallet
 @klever_io
 @safemoon
 @sade
 @ShibainuCoin
 @Dogwoof
 @DogecoinRide
 @dogecoin
 @adam3us
 @XrpApes
 @VitalikButerin
 @BTC_Archive
 @CoinMarketCap
 #walletswap realusecase huge upward potential http://swap.site #anndylian #Altcoins
2
4",,2,,4,[],https://twitter.com/DennisRayJ/status/1507745682379079680
Nina Inu,@inu3_inu,2022-03-26T19:00:19.000Z,"Nina Inu
@inu3_inu
·
27 Mar","@inu3_inu
  #Ninainu is positioning herself for Altseason. Are you looking for the ’s, Lk no further #dogecoin #shibainu #bnb
2
2",💎 💎 💎 👀,,2,2,['https://pbs.twimg.com/media/FOzDMRGWYAUrtFd?format=jpg&name=small'],https://twitter.com/inu3_inu/status/1507794594511130624
Ðattu,@DattuSonawane11,2022-03-26T05:50:21.000Z,"Ðattu
@DattuSonawane11
·
26 Mar","Replying to 
@MattWallace888
@dogecoin
 $ 04.20 Dec 2023
But 
@trx
 2022 $ 05.00 by #strong 
@trx
1
1",🚀 🚀 🚀 🚀,,1,1,[],https://twitter.com/DattuSonawane11/status/1507595793930534914
Mario Avendano Lugo,@Mario39918538,2022-03-26T13:55:48.000Z,"Mario Avendano Lugo
@Mario39918538
·
26 Mar","Replying to 
@McDonalds
@dogecoin
 accept now!
2",,,,2,[],https://twitter.com/Mario39918538/status/1507717958553911307
YouyoProperties,@YouyoProperties,2022-03-26T08:57:48.000Z,"YouyoProperties
@YouyoProperties
·
26 Mar","Replying to 
@TOPDOGE007
Do you sell Dogecoin?
1
5",,1,,5,[],https://twitter.com/YouyoProperties/status/1507642965346463744
Allcronos,@BuccaneersDude,2022-03-26T04:20:46.000Z,"Allcronos
@BuccaneersDude
·
26 Mar","Replying to 
@dogecoin
 and 
@TheGivingBlock
https://twitter.com/Cronos__FC/status/1507356644224679938?s=20&t=ieiSmdg305_fTBv_Sbp9-Q… doge looks dead
Cronos Football Club (Gen0 SO - Gen1 soon)
@Cronos__FC
 · 25 Mar
Teammates, 

We are excited for the mint of tomorrow.

Private Sale (VIP / FREE MINT / EBISUS FOUNDING MEMBERS) :

  2 PM UTC 

Public Sale :

 3 PM UTC 

New #giveaway for this occasion :
, & tag 3 
300$ worth in $GOAL to win !

#NFTCommunity #nft #Cronos #CRO
GIF
2
2",⚽ ➡ 🕑 ➡ 🕒 🎟 🔄 ❤ 👤,2,,2,"['https://pbs.twimg.com/profile_images/1499480838572019721/Pl20qKBN_mini.jpg', 'https://pbs.twimg.com/tweet_video_thumb/FOs0G64WYAECY2i.jpg']",https://twitter.com/BuccaneersDude/status/1507573247923167232
Large Petrol,@LargePetrol,2022-03-26T21:48:30.000Z,"Large Petrol
@LargePetrol
·
27 Mar","DOGECOIN is crazy - #DOGEUSDT chart on 
@TradingView
tradingview.com
DOGECOIN is crazy for BINANCE:DOGEUSDT by largepetrol
this coin is worthless, and is bound to make waves back down to support sub .01. good luck out there careful trading this, best case it hold the .02 support for all the bulls. If we see a rally, and...
2",,,,2,['https://pbs.twimg.com/card_img/1507836919614349313/dRbGN3F6?format=png&name=small'],https://twitter.com/LargePetrol/status/1507836917571747841
Master Yoda,@Master_Yoda_1,2022-03-26T15:59:04.000Z,"Master Yoda
@Master_Yoda_1
·
26 Mar","Replying to 
@ParagRudani1
, 
@iamjaisi
 and 
@CryptooIndia
No sir, pay taxes in loss too. You buy Rs 1000 Dogecoin, it goes into loss, you sell it at Rs 100. With those 100 you buy ETH, it goes to 900. 

Net loss on portfolio 900-1000 ie -100
Tax 30 percent of (900-100) ie 240
1
1
1",,1,1,1,[],https://twitter.com/Master_Yoda_1/status/1507748981358702595
Jiah bram,@BramJiah,2022-03-26T08:24:19.000Z,"Jiah bram
@BramJiah
·
26 Mar","Replying to 
@SyedNad68611936
 @1goonrich
  and 8 others
This is the play right here 100% safe
2
3
5",,2,3,5,[],https://twitter.com/BramJiah/status/1507634538792759296
69 Lifestyle,@69Dogecoin69,2022-03-26T19:53:44.000Z,"69 Lifestyle
@69Dogecoin69
·
27 Mar","Replying to 
@JustinScerini
Bravo, I see what you did there.  #dogecoin
GIF
1
1
3",,1,1,3,['https://pbs.twimg.com/tweet_video_thumb/FOzPaOZVQAI76NS.jpg'],https://twitter.com/69Dogecoin69/status/1507808037326639106
mama naf,@erisaja123,2022-03-26T07:57:07.000Z,"mama naf
@erisaja123
·
26 Mar","Replying to 
@BNBCHAIN
 @CertiKTech
  and 6 others
Good day Fam! I've been in the Catboy Community for a day and the members are awesome especially the Dev and the Mods that they have. When I found Catboy I know my Funds are safe and sound! 
https://t.me/catboybscofficial…
#catboytoken #catboyarmy #catboybsc
t.me
CatBoy Official [Dogecoin of Cats]
CatBoy Token #1 Dogecoin of Cats : @CatboyBSCChinese Discord: discord.gg/Q7Yjdf7XDq Twitter: @BSCCatBoy IG: instagram.com/catboytoken Website: catboytoken.com
1
1",💎 💎,,1,1,['https://pbs.twimg.com/card_img/1507206726466273282/YROdXK3j?format=jpg&name=240x240'],https://twitter.com/erisaja123/status/1507627696859222017
Ðattu,@DattuSonawane11,2022-03-26T16:46:19.000Z,"Ðattu
@DattuSonawane11
·
26 Mar","Replying to 
@DattuSonawane11
 and 
@MattWallace888
@elonmusk
 @justinsuntron
 @cz_binance
 @binance
 @trx
 also heard from someone 10% took $ 1000 per month, dogecoin price was then 0.65 then 70% loss done above interest went to $ 1200
1000 - $700 = Balance $300
interest $1200
Pay off $2300
I hate @
1
1",,,1,1,[],https://twitter.com/DattuSonawane11/status/1507760874169446401
Shohad Hossain,@ShohadHossain,2022-03-26T18:00:44.000Z,"Shohad Hossain
@ShohadHossain
·
26 Mar","#yobit #dogecoin #ship
Earn up to 4700 Fast Dollars every day on YoBit!  https://yobit.net/airdrop/bonus/dBkIX/…
1
1",,,1,1,[],https://twitter.com/ShohadHossain/status/1507779599165390852
Gk,@Garykhoo10,2022-03-26T09:41:46.000Z,"Gk
@Garykhoo10
·
26 Mar","Replying to 
@ImranQu37692236
 @okx
  and 8 others
@GoldenDoge11
 p2e game not just a meme coin, can earn bnb reward everyday 
@bnbrewardtoken
 @dogecoin
 @Shibtoken
1",,,,1,[],https://twitter.com/Garykhoo10/status/1507654031564771333
The Artful Doger,@milanmonkey,2022-03-26T20:00:43.000Z,"The Artful Doger
@milanmonkey
·
27 Mar","Replying to 
@Ivan_D_Crypto
, 
@elonmusk
 and 
@dogecoin
Can we add a collar with a tesla logo?
3
1
14",,3,1,14,[],https://twitter.com/milanmonkey/status/1507809793997774849
babydoge forever,@masterzak3,2022-03-27T09:37:28.000Z,"babydoge forever
@masterzak3
·
27 Mar","do you know?
1 Shiba Inu (SHIB)=7.754 Baby Doge Coin (BABYDOGE) #BabyDogeCoin #BabyDogeCoinArmy #BabyDogeCoin·
50
89
147",,50,89,147,['https://pbs.twimg.com/media/FO2L8MqXsAA6Lsa?format=jpg&name=small'],https://twitter.com/masterzak3/status/1508015335961673729
Juan Calvino,@jcalvinogt,2022-03-27T20:15:01.000Z,"Juan Calvino
@jcalvinogt
·
28 Mar","#Dogecoin    going up !   Are you ready ?  #DogecoinToTheMoon  
32
109
355",🚀 🚀 🚀 💎 👍,32,109,355,['https://pbs.twimg.com/media/FO4dm2cXEAsfCev?format=png&name=small'],https://twitter.com/jcalvinogt/status/1508175779603091459
DigiFinex Global,@DigiFinex,2022-03-27T11:35:40.000Z,"DigiFinex Global
@DigiFinex
·
27 Mar","Trading Token: $CCV2 
@CryptoCartCC
Trading Time: Mar 27th 18:00 (GMT+8) 
#crypto #Bitcoin #SHIB #dogecoin #cryptocurrecy #ETH #NFTs #play2earn  #NFT #DeFi #web3  #CCV2
Details: https://reurl.cc/jkn3yZ
Register: http://reurl.cc/44mQQK
Event : Follow & Retweet to Share 500 CCV2
169
357
267",,169,357,267,['https://pbs.twimg.com/media/FO2m_WhVUAM-WjA?format=jpg&name=small'],https://twitter.com/DigiFinex/status/1508045081910992898
Corgicoin Army,@corgi_express,2022-03-27T18:10:21.000Z,"Corgicoin Army
@corgi_express
·
27 Mar","Replying to 
@elonmusk
#CORGICOIN IS THE NEW DOGECOIN!!
GIF
9
15",,,9,15,['https://pbs.twimg.com/tweet_video_thumb/FO4BVzQWUAEqlTZ.jpg'],https://twitter.com/corgi_express/status/1508144407140261901
KhalĐoge79,@dogesuppporteam,2022-03-27T15:29:54.000Z,"KhalĐoge79
@dogesuppporteam
·
27 Mar","#dogecoin #DOGE $doge 
12
38
134",🚀 🔥,12,38,134,['https://pbs.twimg.com/media/FO3cngXWYAQkrjm?format=jpg&name=small'],https://twitter.com/dogesuppporteam/status/1508104028324044801
Bitcoinist.com,@bitcoinist,2022-03-27T13:36:01.000Z,"Bitcoinist.com
@bitcoinist
·
27 Mar","What’s your favorite #Alt #Crypto #Cardano #XRP #Dogecoin #Shib 
IF OTHER, COMMENT BELOW!
Cardano
XRP
Dogecoin
Shib
9,871 votes
·
3 days left
209
431
707",,209,431,707,[],https://twitter.com/bitcoinist/status/1508075370184159238
Dmackaroni,@Dmackaroni1,2022-03-27T14:35:31.000Z,"Dmackaroni
@Dmackaroni1
·
27 Mar","We need more #doge rockets!! Looking hot!!  Owow!!! #dogecoin #DogeDay #DogecoinRise #DogecoinToTheMoon
GIF
19
33
68",,19,33,68,[],https://twitter.com/Dmackaroni1/status/1508090344625217542
Kennedy,@Kennedy89917069,2022-03-27T22:14:30.000Z,"Kennedy
@Kennedy89917069
·
28 Mar","#SorryElon' #Dogebonk beats Musk's Dogecoin rocket misson to become '1st space memecoin'
2
5",,,2,5,['https://pbs.twimg.com/media/FOpW6bzX0AkoGYm?format=jpg&name=small'],https://twitter.com/Kennedy89917069/status/1508205849705132046
Dogecoin and Bitcoin HODL,@HodlDogecoin,2022-03-27T16:08:52.000Z,"Dogecoin and Bitcoin HODL
@HodlDogecoin
·
27 Mar","#dogecoin upside unlimited
7
29
112",,7,29,112,[],https://twitter.com/HodlDogecoin/status/1508113836607483909
DOGEstyle,@DOGEstyIe,2022-03-27T23:46:10.000Z,"DOGEstyle
@DOGEstyIe
·
28 Mar","#Dogecoin is U N D E R V A L U E D .
26
91
520",,26,91,520,[],https://twitter.com/DOGEstyIe/status/1508228917324402689
DOGE CY #DoOnlyGoodEveryday,@DogecoinCyprus,2022-03-27T18:04:30.000Z,"DOGE CY #DoOnlyGoodEveryday
@DogecoinCyprus
·
27 Mar","Waiting for #dogecoin to moon 
13
25
110",🕊 ☮ 🚀,13,25,110,['https://pbs.twimg.com/media/FO3_361XsAAJMXm?format=png&name=small'],https://twitter.com/DogecoinCyprus/status/1508142933773590529
Crypto GEMs,@cryptogems555,2022-03-27T12:44:48.000Z,"Crypto GEMs
@cryptogems555
·
27 Mar","#bullish #memecoins for 2022

#BABYDOGE 
@BabyDogeCoin
 
#KISHU 
@InuKishu
 
#FLOKI 
@RealFlokiInu
 
#PITBULL 
@BscPitbull
 
#VOLTINU 
@VoltInuOfficial
 
#CHEEMS 
@CheemsInu
 
#GRIMACECOIN 
@BSCGrimaceCoin
 
#SHINJA 
@Shib_nobi
 
#DOGE 
@dogecoin
 

APE and HODL. Easy
267
245
322",📈 🚀 💹 💹 💹 💹 💹,267,245,322,[],https://twitter.com/cryptogems555/status/1508062480131571721
KITEBOARĐER ĐOGE,@kiteboarderdoge,2022-03-27T15:51:50.000Z,"KITEBOARĐER ĐOGE
@kiteboarderdoge
·
27 Mar","We are just preparing for what's coming!! - #Dogearmy 
#Dogecoin
5
23
46",🤙 💎 🐾 🚀 🌙,5,23,46,['https://pbs.twimg.com/media/FO3hpCgXMAsbU7x?format=jpg&name=small'],https://twitter.com/kiteboarderdoge/status/1508109547457687552
Matt Wallace,@MattWallace888,2022-03-27T20:50:53.000Z,"Matt Wallace
@MattWallace888
·
28 Mar","Are we starting the next bull market?!? #Dogecoin #Bitcoin #XRP #Etherium #Helium #ADA
Yes
84.8%
No
15.2%
3,850 votes
·
Final results
190
80
275",,190,80,275,[],https://twitter.com/MattWallace888/status/1508184808895176714
J U B A,@JubaJeeves,2022-03-27T18:53:42.000Z,"J U B A
@JubaJeeves
·
27 Mar","Looks like #Dogecoin will almost be forced into success. 
17
43
271",👀,17,43,271,[],https://twitter.com/JubaJeeves/status/1508155319490424844
Dhost,@MUCHTambourine,2022-03-27T22:50:18.000Z,"Dhost
@MUCHTambourine
·
28 Mar","#dogecoin to the moon #DoOnlyGoodEveryday
8
21
61",🍖 🐕 💪,8,21,61,['https://pbs.twimg.com/media/FO5BamJWYAs7GIe?format=jpg&name=small'],https://twitter.com/MUCHTambourine/status/1508214857702993920
Juan Calvino,@jcalvinogt,2022-03-27T20:06:18.000Z,"Juan Calvino
@jcalvinogt
·
28 Mar","Now #Dogecoin $ 0.14    goin up !
2
6
26",🚀 🚀 🚀 👍 💯 💎,2,6,26,[],https://twitter.com/jcalvinogt/status/1508173589220151301
Daddy_Love_Doge,@Jeffrey03502177,2022-03-27T03:47:32.000Z,"Daddy_Love_Doge
@Jeffrey03502177
·
27 Mar","Damn #DogeCoin !?!? 
8
18
103",👀,8,18,103,[],https://twitter.com/Jeffrey03502177/status/1507927272942055428
Watcher.Guru,@WatcherGuru,2022-03-27T11:55:36.000Z,"Watcher.Guru
@WatcherGuru
·
27 Mar","ICYMI: Elon Musk is 'giving serious thought' to building his own social media platform. And it would have a #Dogecoin tip jar.
284
416
2,463",,284,416,"2,463",[],https://twitter.com/WatcherGuru/status/1508050100949499904
Dogecoin and Bitcoin HODL,@HodlDogecoin,2022-03-27T00:31:06.000Z,"Dogecoin and Bitcoin HODL
@HodlDogecoin
·
27 Mar","I just received 68 #dogecoin via my pinned tweet and you can too.  Enjoy and have a great evening.  #doge
8
6
28",,8,6,28,[],https://twitter.com/HodlDogecoin/status/1507877840947187713
Cryptoyoshi,@Cryptoyoshi4,2022-03-27T03:11:11.000Z,"Cryptoyoshi
@Cryptoyoshi4
·
27 Mar","Look out 
@Twitter
 @elonmusk
 #DOGE #dogearmy #dogecoin rebrand and own them !
1
1",,1,,1,['https://pbs.twimg.com/media/FO0zitSXIAApj8t?format=jpg&name=small'],https://twitter.com/Cryptoyoshi4/status/1507918124095623169
Max L.,@Max70092843,2022-03-27T08:36:59.000Z,"Max L.
@Max70092843
·
27 Mar","good morning twieteh #dogecoin already 6% up  i like!
GIF
5
7
19",🐶 🚀,5,7,19,['https://pbs.twimg.com/tweet_video_thumb/FO19wyjWUAA4hEj.jpg'],https://twitter.com/Max70092843/status/1508000114916347907
DOGECOIN TO $3,@BoldLeader2011,2022-03-27T21:06:07.000Z,"DOGECOIN TO $3
@BoldLeader2011
·
28 Mar","The #dogecoin bulls are back. 
4
21
61",📈,4,21,61,[],https://twitter.com/BoldLeader2011/status/1508188641826381824
Juan Calvino,@jcalvinogt,2022-03-27T20:51:20.000Z,"Juan Calvino
@jcalvinogt
·
28 Mar","#Dogecoin  > $0.14   #Bitcoin > $46K  going up !!! 
4
8
33",💎 🚀 🚀 🚀 👍,4,8,33,[],https://twitter.com/jcalvinogt/status/1508184920459522054
Ð.,@itsALLDogeCoin,2022-03-27T21:40:21.000Z,"Ð.
@itsALLDogeCoin
·
28 Mar","All crypto holder’s be rewarded :) 
#dogecoin 
8
15",🚀 🐕,,8,15,[],https://twitter.com/itsALLDogeCoin/status/1508197256029216778
Coins Feed,@coinsfeednet,2022-03-27T16:51:02.000Z,"Coins Feed
@coinsfeednet
·
27 Mar","Will Dogecoin Reach A New All-Time High By 2023? Over 60% Say… #DOGE  https://coinsfeed.net/will-dogecoin-reach-a-new-all-time-high-by-2023-over-60-say…
2",,,,2,[],https://twitter.com/coinsfeednet/status/1508124447068327939
James Wood,@JaWo1245,2022-03-27T07:53:02.000Z,"James Wood
@JaWo1245
·
27 Mar","It’s fine if you’ve missed out on #dogecoin, #shibainu #floki 

Then buy 
@Marvin_Inu
 project #Marvin

Don’t make same mistake missing out on #MarvinInu too

$Marvin #bnb #eth
7
23
28",,7,23,28,['https://pbs.twimg.com/media/FO10DLyWUAEtzPQ?format=jpg&name=small'],https://twitter.com/JaWo1245/status/1507989055958667265
BelieveInDogecoin,@Sheila83490037,2022-03-27T20:49:12.000Z,"BelieveInDogecoin
@Sheila83490037
·
28 Mar","#DogecoinToTheMoon #Dogecoins Dogecoin To The Moon!!!!
11
71
189",🚀 🚀 🚀 🚀 🚀,11,71,189,['https://pbs.twimg.com/media/FO4ls_MVsAs7eG5?format=jpg&name=small'],https://twitter.com/Sheila83490037/status/1508184385861812228
EverFund,@ever_fund,2022-03-27T22:09:42.000Z,"EverFund
@ever_fund
·
28 Mar","Biggest buy competition front runner at the moment   #BinanceSmartChain #Dogecoin #Airdrop #Blockchain #Altcoin #Altcoins #Trading #EverFund #investment #investing #financialfreedom #passiveincome #wealth #binance #cryptocurrencies
8
11
19",👀 🔥,8,11,19,['https://pbs.twimg.com/media/FO44CQSXwAAc3w1?format=jpg&name=small'],https://twitter.com/ever_fund/status/1508204641552683009
PayBoltArmy,@PayBoltArmy,2022-03-27T12:06:26.000Z,"PayBoltArmy
@PayBoltArmy
·
27 Mar","Replying to 
@PayBoltOfficial
Hey 
@elonmusk
 #PayBolt #oxygen for 
@dogecoin
GIF
2
2
11",,2,2,11,['https://pbs.twimg.com/tweet_video_thumb/FO2uC0IaIAMwd1A.jpg'],https://twitter.com/PayBoltArmy/status/1508052824319414276
Dogecoin OG,@realDogecoinOG,2022-03-27T16:09:43.000Z,"Dogecoin OG
@realDogecoinOG
·
27 Mar","#Doge pumping with a high .1448.  Let’s get it!  #Dogecoin
13
47
301",,13,47,301,[],https://twitter.com/realDogecoinOG/status/1508114051502542853
Carlos Sousa,@sousacarlos222,2022-03-27T03:37:58.000Z,"Carlos Sousa
@sousacarlos222
·
27 Mar","#dogecoin 14cents 
@MattWallace888
 @elonmusk
 @rovercrc
 @MYLESGINVEST
 #Bitcoin #Etherum #binance  #Bullish #DOGE #dogearmy
1
1",,1,,1,['https://pbs.twimg.com/media/FO05q4-WUAAghUo?format=jpg&name=900x900'],https://twitter.com/sousacarlos222/status/1507924863591370760
FlyingEagle,@FlyingEagle86,2022-03-27T03:47:46.000Z,"FlyingEagle
@FlyingEagle86
·
27 Mar","#dogecoin aaaannd we’re back folks
GIF
5
5
8",,5,5,8,[],https://twitter.com/FlyingEagle86/status/1507927330022633475
SHIBAarone,@SHIBAarone,2022-03-27T19:55:05.000Z,"SHIBAarone
@SHIBAarone
·
28 Mar","LBank Exchange Will List ShibaDoge (SHIBDOGE) on March 28, 2022 https://finance.yahoo.com/news/lbank-exchange-list-shibadoge-shibdoge-073400667.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr… via 
@Yahoo
 

#ShibaDoge #Shib #Shiba #Doge #dogecoin #Crypto #100xGems #1000xgem #NFT #cryptocurrency
96
64
98",,96,64,98,['https://pbs.twimg.com/media/FO4ZSUGXMAoWFj2?format=jpg&name=small'],https://twitter.com/SHIBAarone/status/1508170763739840517
BLueWolfinu,@B_wolfinu,2022-03-27T14:11:27.000Z,"BLueWolfinu
@B_wolfinu
·
27 Mar","Launch:   28 March at 2 pm/ 7 pm EST .
Next:     1000x game  next 
@dogecoin
 @ShibInform
 @Shill_Matic
 @InuSaitama
GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/FO3KqPQXEAIfL_s.jpg'],https://twitter.com/B_wolfinu/status/1508084285978337287
